ID,AGE,INCOME,GENDER,MARITAL,NUMKIDS,NUMCARDS,HOWPAID,MORTGAGE,STORECAR,LOANS,RISK
102382,22,17917,m,single,1,1,weekly,y,2,1,bad profit
102800,25,17886,m,single,1,1,weekly,y,2,1,bad profit
103396,46,17843,f,divsepwid,2,6,weekly,n,5,3,good risk
101606,23,17824,f,married,2,2,monthly,y,2,2,bad profit
102320,22,17785,f,single,0,1,monthly,y,3,1,bad profit
103563,48,17747,m,divsepwid,2,6,weekly,n,5,3,bad profit
102388,22,17704,m,single,1,1,monthly,y,1,1,bad profit
102517,23,17681,m,single,1,1,monthly,y,2,1,bad profit
101231,20,17634,f,married,1,2,weekly,y,3,1,bad profit
103082,42,17580,m,divsepwid,3,6,weekly,n,3,2,good risk
102314,22,17548,m,single,0,2,monthly,n,2,1,bad profit
103024,33,17511,f,divsepwid,2,6,weekly,n,5,3,bad loss
103758,26,17478,m,married,3,3,monthly,y,4,1,bad loss
103977,31,17454,m,married,3,3,weekly,y,5,2,bad profit
101856,25,17415,f,married,1,1,weekly,y,1,2,good risk
103823,42,17351,f,married,3,3,weekly,y,5,1,bad loss
102236,21,17296,f,single,0,1,weekly,y,3,1,bad profit
102281,22,17231,m,single,1,1,weekly,y,3,1,good risk
102383,22,17193,m,single,1,2,monthly,y,1,1,bad profit
101576,23,17155,f,married,2,1,weekly,y,2,2,bad profit
103560,48,17120,f,divsepwid,4,6,weekly,y,3,3,bad profit
103022,37,17091,f,divsepwid,2,6,weekly,n,4,2,bad loss
103453,28,17055,f,divsepwid,4,5,weekly,y,5,3,bad profit
100994,19,17006,f,married,1,2,weekly,y,3,2,bad profit
103129,43,16969,f,divsepwid,4,6,weekly,y,4,2,good risk
101747,24,16938,m,married,1,1,monthly,y,3,2,bad profit
103796,41,16921,m,married,3,3,monthly,y,5,1,bad loss
101105,19,16873,f,married,1,0,weekly,y,2,2,bad profit
101261,20,16828,m,married,1,1,weekly,y,1,1,bad profit
101176,20,16797,f,married,1,2,monthly,y,3,1,bad profit
103706,50,16760,f,divsepwid,3,6,weekly,n,3,2,bad loss
102923,40,16721,m,divsepwid,3,6,weekly,n,4,2,bad profit
102933,41,16700,f,divsepwid,2,5,weekly,n,5,3,bad profit
103106,43,16659,m,divsepwid,4,5,weekly,n,4,2,bad profit
101702,23,16629,f,married,2,2,monthly,y,2,2,bad loss
101835,24,16563,f,married,2,2,weekly,y,3,2,bad profit
102873,40,16523,m,divsepwid,3,6,weekly,y,4,2,bad loss
103925,45,16492,m,married,3,4,weekly,y,4,2,bad loss
102640,24,16472,f,single,0,3,monthly,y,1,1,bad profit
101290,30,16439,f,married,2,2,monthly,y,1,2,bad profit
101578,23,16411,f,married,2,2,weekly,y,3,2,bad profit
102084,20,16379,m,single,1,2,weekly,n,3,1,bad profit
101683,23,16355,f,married,1,0,monthly,y,1,1,bad profit
103603,49,16312,f,divsepwid,3,5,weekly,n,3,2,bad profit
103677,32,16272,f,divsepwid,3,5,weekly,y,3,3,bad loss
102566,23,16229,f,single,0,3,weekly,n,1,1,bad profit
102965,41,16204,m,divsepwid,2,5,weekly,y,5,2,bad profit
101521,22,16152,m,married,1,2,weekly,y,1,2,bad profit
102290,22,16073,f,single,1,3,monthly,y,2,1,good risk
101301,21,16006,m,married,2,2,monthly,y,2,2,bad profit
102098,20,15966,f,single,1,2,weekly,y,3,1,bad loss
101414,22,15935,m,married,1,2,monthly,y,2,2,bad profit
102719,24,15885,m,single,0,1,weekly,y,1,1,bad profit
102814,25,15863,m,single,1,3,monthly,y,2,1,bad profit
102906,40,15802,m,divsepwid,2,6,weekly,n,4,3,bad loss
102302,22,15774,f,single,0,2,monthly,y,1,1,bad profit
102717,24,15755,m,single,1,3,monthly,y,2,1,bad profit
102195,21,15736,m,single,1,3,weekly,n,2,1,bad profit
102944,41,15671,m,divsepwid,2,5,weekly,y,5,3,bad profit
103559,38,15615,m,divsepwid,4,5,weekly,n,5,2,bad profit
102561,23,15587,f,single,1,1,weekly,n,2,1,bad profit
103985,28,15518,f,married,2,4,weekly,y,4,2,bad loss
101622,23,15466,m,married,2,2,weekly,y,2,2,bad profit
101003,36,15449,m,married,1,1,weekly,y,2,2,bad profit
103789,41,15420,f,married,3,4,weekly,y,5,2,bad profit
103617,49,15392,m,divsepwid,2,6,weekly,n,5,2,good risk
103345,37,15328,f,divsepwid,2,5,weekly,y,5,2,bad loss
103046,42,15303,m,divsepwid,2,6,weekly,n,5,2,bad loss
103949,46,15268,m,married,2,4,monthly,y,4,1,bad loss
102391,22,15203,m,single,1,1,weekly,n,2,1,bad profit
102735,25,15175,m,single,0,2,weekly,n,1,1,good risk
103445,47,15139,f,divsepwid,4,5,weekly,y,5,2,bad loss
102646,24,15112,f,single,0,2,weekly,y,2,1,bad profit
103846,43,15082,f,married,2,4,weekly,y,5,2,bad loss
101305,21,15058, ,married,1,1,monthly,y,1,1,bad profit
102584,24,15045, ,single,1,1,monthly,y,1,1,good risk
