课程名称：云计算,课程讲师：宋亚奇 ,开课学校：华北电力大学,学生人数：4180
课程名称：数据库概论,课程讲师：张璇 蔡莉 何婧 包崇明 ,开课学校：云南大学,学生人数：4172
课程名称：C/C++：从基础语法到优化策略,课程讲师：于仕琪 ,开课学校：南方科技大学,学生人数：4158
课程名称：Fundamentals of C Programming,课程讲师：汪芳 张秀伟 周果清 刘君瑞 魏英 姜学锋 ,开课学校：西北工业大学,学生人数：4157
课程名称：WEB程序设计,课程讲师：文小森 秦效宏 续晓飞 梁林蒙 韩玉会 杜永红 靳强 危小波 ,开课学校：西京学院,学生人数：4081
课程名称：语音信号数字处理,课程讲师：王晶 ,开课学校：北京理工大学,学生人数：3899
课程名称：Unity 3D基础,课程讲师：薛庆文 姜涛 徐祥涛 关永征 夏文彬 ,开课学校：济宁学院,学生人数：3883
课程名称：MAYA三维软件基础（游戏动画建模）,课程讲师：陈恒 冯开平 罗立宏 王睿 黄羽 张心蕊 陈杰 施培国 ,开课学校：广东工业大学,学生人数：3830
课程名称：机器学习入门,课程讲师：周红 赵力衡 陈虹君 王珊 李瑶 ,开课学校：成都锦城学院,学生人数：3807
课程名称：计算机应用基础,课程讲师：刘丽 关金名 马蓉平 贺丽萍 陈磊 许维刚 ,开课学校：渤海船舶职业学院,学生人数：3805
课程名称：数字动画制作技术,课程讲师：张艳 赵艳妮 韩泽洋 杨晶晶 ,开课学校：陕西职业技术学院,学生人数：3777
课程名称：计算机组成原理与系统结构,课程讲师：李晨 ,开课学校：西安交通大学,学生人数：3765
课程名称：Web前端开发,课程讲师：何杰惠 董明 孙瑜 苟彦昉 魏晓艳 ,开课学校：陕西国防工业职业技术学院,学生人数：3750
课程名称：C程序设计,课程讲师：姜学锋 刘君瑞 汪芳 ,开课学校：西北工业大学,学生人数：3701
课程名称：大学计算机基础（艺术类）,课程讲师：史家银 杜文博 朱原良 ,开课学校：云南艺术学院,学生人数：3692
课程名称：Python程序设计,课程讲师：梁建坤 郑小松 王海慧 ,开课学校：沈阳药科大学,学生人数：3672
课程名称：软件测试与质量保证,课程讲师：周勇 朴勇 ,开课学校：大连理工大学,学生人数：3634
课程名称：虚幻引擎（UE4）技术基础,课程讲师：晏茗 石卉 黄颖翠 杨雪 危熹 胡小强 ,开课学校：江西泰豪动漫职业学院,学生人数：3490
课程名称：计算机技术基础（c语言）,课程讲师：康辉英 王冉 王帆 ,开课学校：河北地质大学华信学院,学生人数：3490
课程名称：C Programming,课程讲师：丁海燕 ,开课学校：云南大学,学生人数：3489
课程名称：C#程序设计,课程讲师：刘君瑞 姜学锋 ,开课学校：西北工业大学,学生人数：3423
课程名称：Data Structures and Algorithm Design Part I,课程讲师：邓俊辉 ,开课学校：清华大学,学生人数：3388
课程名称：网络组建与互联,课程讲师：谢元峰 王莹莹 张静 荣喜丰 徐海霞 ,开课学校：新疆石河子职业技术学院,学生人数：3374
课程名称：编译技术,课程讲师：徐秀娟 贾棋 任志磊 江贺 ,开课学校：大连理工大学,学生人数：3314
课程名称：商务网页设计与制作,课程讲师：郑伟 常钢华 孟新 郭小婉 杨涛 蒋博 孟娟娜 曲小纳 任冰青 ,开课学校：杨凌职业技术学院,学生人数：3285
课程名称：嵌入式系统及应用,课程讲师：王宜怀 张建 ,开课学校：苏州大学,学生人数：3265
课程名称：跟着案例循序渐进学习c,课程讲师：白妙青 王雪婴 张红艳 萧宝玮 王文剑 ,开课学校：山西大学,学生人数：3255
课程名称：Untiy 3D虚拟现实游戏开发,课程讲师：赵艳妮 ,开课学校：陕西职业技术学院,学生人数：3229
课程名称：计算未来云讲坛（2020）——清华大学计算机系前沿系列讲座,课程讲师：刘知远 易鑫 ,开课学校：清华大学,学生人数：3211
课程名称：软件理论与工程,课程讲师：车海莺 高广宇 ,开课学校：北京理工大学,学生人数：3188
课程名称：计算机安全,课程讲师：李家春 高英 徐玲玲 ,开课学校：华南理工大学,学生人数：3139
课程名称：网页设计与地图应用,课程讲师：李中元 梅新 杜晓初 成晓强 陈志杰 ,开课学校：湖北大学,学生人数：3060
课程名称：JAVA Programming,课程讲师：袁乖宁 郑伦川 胡宇 ,开课学校：重庆水利电力职业技术学院,学生人数：2970
课程名称：5G系统观：从改变生活到改变世界,课程讲师：张晨璐 ,开课学校：vivo iQOO,学生人数：2963
课程名称：计算机硬件基础,课程讲师：崔丽群 于美娜 刘丽 姜彦吉 ,开课学校：辽宁工程技术大学,学生人数：2908
课程名称：程序设计技术(基于C)-提高与应用,课程讲师：刘慧君 王茜 陈恒鑫 葛亮 曾令秋 杨瑞龙 ,开课学校：重庆大学,学生人数：2893
课程名称：数据结构,课程讲师：杨春花 刘国玲 李爱民 单建芳 ,开课学校：齐鲁工业大学,学生人数：2839
课程名称：计算机图形学,课程讲师：孙劲光 ,开课学校：辽宁工程技术大学,学生人数：2777
课程名称：数据结构与算法,课程讲师：石敏 焦润海 周长玉 林碧英 程文刚 ,开课学校：华北电力大学,学生人数：2740
课程名称：学堂在线×快手《新知如师说》清华名师系列讲座,课程讲师：邓俊辉 彭凯平 赵昱鲲 王贵祥 王亚华 裘莹 赵昱鲲 邓俊辉 王亚华 王贵祥 裘莹 ,开课学校：清华大学,学生人数：41057
课程名称：Linux系统应用基础,课程讲师：孙清闻 ,开课学校：大连东软信息学院,学生人数：2548
课程名称：Access程序设计基础,课程讲师：梁洁 张泽华 崔燕妮 林玲 ,开课学校：云南大学,学生人数：2546
课程名称：Excel电子表格与数据处理,课程讲师：缪春池 郭黎明 陈蓓 凃宏 蒋义军 张义刚 谢志龙 张英 ,开课学校：西南财经大学,学生人数：2541
课程名称：系统辨识,课程讲师：刘翠玲 赵峙尧 ,开课学校：北京工商大学,学生人数：2538
课程名称：计算机网络基础,课程讲师：刘义福 易娟 刘莎莎 ,开课学校：江西省井冈山经贸学校,学生人数：2534
课程名称：物联网技术与应用,课程讲师：吕建新 魏晓艳 杜传祥 魏秀岭 梁艳 ,开课学校：西安思源学院,学生人数：2531
课程名称：数据库原理,课程讲师：杨俊杰 刘忠艳 张玮 石艳 彭增焰 ,开课学校：岭南师范学院,学生人数：2528
课程名称：Python 交互式程序设计导论,课程讲师：张太红 ,开课学校：新疆农业大学,学生人数：2523
课程名称：数据结构与算法,课程讲师：秦俊平 赵志燕 杜雅娟 谢秀兰 ,开课学校：内蒙古工业大学,学生人数：2511
课程名称：网络爬虫,课程讲师：张耸 张丹 张莹 张恂 ,开课学校：咸阳职业技术学院,学生人数：2485
课程名称：java程序设计,课程讲师：张青青 宁莉莉 师哲 侯莹 ,开课学校：咸阳职业技术学院,学生人数：2469
课程名称：ChatGPT会引领AI新范式吗？,课程讲师：,开课学校：,学生人数：9592
课程名称：AI时代下，智慧图书馆该如何重构？,课程讲师：,开课学校：,学生人数：12523
课程名称：计算机网络原理,课程讲师：李琳 ,开课学校：青岛大学,学生人数：2395
课程名称：计算机组成原理,课程讲师：于瓅 廖正和 王卫平 ,开课学校：安徽理工大学,学生人数：2395
课程名称：Code+程序设计大赛习题讲解,课程讲师：清华酒井算协 ,开课学校：清华大学,学生人数：2363
课程名称：视觉无障碍智能交互,课程讲师：史元春 ,开课学校：清华大学,学生人数：7386
课程名称：计算机网络工程实践,课程讲师：桂学勤 钟良骥 吴谋 李歆 ,开课学校：湖北科技学院,学生人数：2280
课程名称：程序设计基础,课程讲师：姜洋 邹会来 ,开课学校：浙江机电职业技术学院,学生人数：2238
课程名称：计算思维与人工智能基础,课程讲师：毕利 杜方 ,开课学校：宁夏大学,学生人数：2209
课程名称：ChatGPT替代数据分析Or为我所用,课程讲师：,开课学校：,学生人数：16519
课程名称：铸钢件铸造技术,课程讲师：邱葭菲 陈小红 王伟春 林波 巫红燕 王瑞权 ,开课学校：浙江机电职业技术学院,学生人数：2163
课程名称：数据结构与算法,课程讲师：黄晓鸣 ,开课学校：北京交通大学,学生人数：2148
课程名称：Data Structures and Algorithm Design Part II,课程讲师：邓俊辉 ,开课学校：清华大学,学生人数：2108
课程名称：全球股市下跌-加密数字货币是避险资产吗？,课程讲师：罗玫 ,开课学校：清华大学,学生人数：3536
课程名称：大数据管理与挖掘,课程讲师：邵景峰 ,开课学校：西安工程大学,学生人数：2069
课程名称：Combinatorics and Algorithms Design,课程讲师：马昱春 赵颖 ,开课学校：清华大学,学生人数：2022
课程名称：人工智能,课程讲师：杨鸿武 鲁小勇 郭威彤 何艳珊 王莉莉 徐亚萍 卜小龙 ,开课学校：西北师范大学,学生人数：2019
课程名称：清华大学彭凯平、何志毅领衔发布：全球产业研究图谱,课程讲师：彭凯平 ,开课学校：清华大学,学生人数：8243
课程名称：计算机辅助飞行器综合设计,课程讲师：袁昌盛 ,开课学校：西北工业大学,学生人数：1999
课程名称：计算机网络技术,课程讲师：尹然然 ,开课学校：安徽交通职业技术学院,学生人数：1940
课程名称：数字逻辑,课程讲师：刘军 ,开课学校：合肥工业大学,学生人数：1931
课程名称：机器学习实践,课程讲师：李侃 ,开课学校：北京理工大学,学生人数：1915
课程名称：Computer Networks,课程讲师：王昊翔 ,开课学校：华南理工大学,学生人数：1897
课程名称：电子技术综合应用实训,课程讲师：刘苏英 汤德荣 张辉 解俊 张宇 ,开课学校：安徽机电职业技术学院,学生人数：1895
课程名称：工业互联网大讲堂,课程讲师：田野 严鹏飞 ,开课学校：中国工业互联网研究院,学生人数：1848
课程名称：软件工程,课程讲师：唐云 罗俊松 胡文艺 刘明哲 ,开课学校：成都理工大学,学生人数：1825
课程名称：闲话AI：自然语言理解难在哪儿？,课程讲师：刘知远 ,开课学校：清华大学,学生人数：8059
课程名称：计算机组织与结构,课程讲师：赖晓晨 王洁 迟宗正 ,开课学校：大连理工大学,学生人数：1810
课程名称：探索变化世界的原则,课程讲师：施一公 ,开课学校：西湖大学,学生人数：13576
课程名称：心理学在企业管理中的应用和启发,课程讲师：任苇 ,开课学校：中国青年政治学院,学生人数：12947
课程名称：程序设计基础,课程讲师：姚瑶 逄靓 孙丽红 秦宇煌 ,开课学校：辽宁理工职业大学,学生人数：1770
课程名称：Java语言与面向对象程序设计,课程讲师：王素琴 周长玉 彭文 林碧英 ,开课学校：华北电力大学,学生人数：1707
课程名称：ChatGPT与AIGC技术的前沿探索,课程讲师：,开课学校：,学生人数：11331
课程名称：计算机辅助绘图——Solid Edge ST,课程讲师：李世芸 ,开课学校：昆明理工大学,学生人数：1636
课程名称：量子位——中国AIGC产业峰会,课程讲师：,开课学校：,学生人数：11642
课程名称：代码自动生成是辅助还是取代程序员,课程讲师：,开课学校：,学生人数：15015
课程名称：C语言程序设计,课程讲师：赵楷 任疆红 孙晶 盛琪 曹为民 周鲁梅 楚发元 张振宇 ,开课学校：新疆大学,学生人数：1570
课程名称：计算机网络,课程讲师：齐晓霞 王迎云 王琦进 ,开课学校：安徽新华学院,学生人数：1568
课程名称：程序设计基础（C语言）,课程讲师：尹乾 ,开课学校：北京师范大学,学生人数：1521
课程名称：5G全网部署仿真与实践,课程讲师：康晋 陈阳 郑莉 雷娟 刘亚敏 胡启迪 ,开课学校：杨凌职业技术学院,学生人数：1486
课程名称：深度迁移学习在NLP当中的应用和实践,课程讲师：苏海波 ,开课学校：百分点,学生人数：1475
课程名称：多媒体应用技术,课程讲师：姚怡 ,开课学校：广西大学,学生人数：1466
课程名称：游戏引擎,课程讲师：李又玲 ,开课学校：成都师范学院,学生人数：1456
课程名称：人工智能技术,课程讲师：杨环 ,开课学校：青岛大学,学生人数：1448
课程名称：疫情防控，大数据分析大显身手,课程讲师：李国良 ,开课学校：清华大学,学生人数：1444
课程名称：VR Experience and Panoramic Video Creation,课程讲师：冯欢 ,开课学校：南开大学,学生人数：1443
课程名称：网络信息安全与信息隐藏,课程讲师：陈立全 秦中元 吴戈 ,开课学校：东南大学,学生人数：1439
课程名称：MySQL Database Programming,课程讲师：赵晓侠 付湘琼 杜文方 郝熙 刘领兵 潘晟旻 郑发鸿 寇卫利 李菊芳 张春红 张俊 张霖 马晓静 ,开课学校：昆明理工大学,学生人数：1428
"课程名称：Identity, Agency, Equality and Security in the Age of AI",课程讲师：,开课学校：梨花女子大学,学生人数：1407
课程名称：0-1学习数据指标与可视化，旨在助力提升职场竞争力,课程讲师：,开课学校：,学生人数：40136
课程名称：机器人虚拟仿真技术及应用,课程讲师：朱永丽 谢立夏 匡振骠 梁 燕 王帅 蒋雨芯 胡银全 ,开课学校：重庆工程职业技术学院,学生人数：1396
课程名称：2023年数据分析师行业突破口在哪,课程讲师：,开课学校：,学生人数：25579
课程名称：电子商务美工,课程讲师：汪琪 薛瑞昌 ,开课学校：安徽商贸职业技术学院,学生人数：1373
课程名称：C语言程序设计,课程讲师：刘进锋 ,开课学校：宁夏大学,学生人数：1366
课程名称：分布式数据系统应用实战-入门,课程讲师：李超 陈震 姚延栋 吴疆 王昊 杜佳伦 ,开课学校：清华大学,学生人数：1337
课程名称：全球新兴产业创新的最新动态与趋势,课程讲师：季波 ,开课学校：长江商学院,学生人数：5748
课程名称：计算机网络,课程讲师：方诗虹 陈浩 文瑞涵 梅林 郭现峰 陈曦 余骁禹 ,开课学校：西南民族大学,学生人数：1281
课程名称：清华大数据应用实践：快速搭建基于数据的应用,课程讲师：刘英博 ,开课学校：清华大学,学生人数：6212
课程名称：行行AI公开课,课程讲师：,开课学校：,学生人数：13458
课程名称：创业路径解码：从想法到融资,课程讲师：彭维斌 ,开课学校：正略咨询,学生人数：14810
课程名称：贵系特奖学霸：科研小白入门指北,课程讲师：高天宇 ,开课学校：清华大学,学生人数：1517
课程名称：我们对科学有多少误解？——清华教授带你共学科学史,课程讲师：吴国盛 ,开课学校：清华大学,学生人数：15679
课程名称：大学计算机基础,课程讲师：肖婧 李志刚 秦怀斌 卫张亮 郝者闻 张永才 先瑜婷 周方 刘丽娟 张铭 ,开课学校：石河子大学,学生人数：1249
课程名称：机器学习训练营,课程讲师：,开课学校：,学生人数：1229
课程名称：认知智能：来自心理学，脑科学和人工智能的交叉学科,课程讲师：,开课学校：,学生人数：14178
课程名称：学堂在线国际认证Online MBA项目咨询说明会,课程讲师：张波 ,开课学校：学堂在线,学生人数：28687
课程名称：程序设计,课程讲师：李自力 ,开课学校：西南财经大学,学生人数：1178
课程名称：以GPT等大模型为代表的新型人工智能技术的革命性影响及对教育的启示,课程讲师：,开课学校：,学生人数：13967
课程名称：清华大学崔桂林：企业战略节奏与产业创新思考,课程讲师：崔桂林 ,开课学校：清华大学,学生人数：9407
课程名称：电子文件管理,课程讲师：刘越男 钱毅 马林青 周文泓 杨建梁 祁天娇 郭晖 ,开课学校：中国人民大学,学生人数：1156
课程名称：C语言,课程讲师：叶谌雯 ,开课学校：南昌航空大学,学生人数：1109
课程名称：HTML5 Mobile Front-end Development Foundation,课程讲师：刘小华 曾建华 ,开课学校：深圳职业技术大学,学生人数：1095
课程名称：BIM技术应用,课程讲师：刘燕 袁梦豪 ,开课学校：重庆工程职业技术学院,学生人数：1091
课程名称：Database Technology and Programming,课程讲师：高裴裴 袁晓洁 赵远红 李敏 康介恢 ,开课学校：南开大学,学生人数：1088
课程名称：前端与后台的故事——SQL语言及其编程,课程讲师：占跃华 石晓芬 李博文 章雯 孔梦楠 ,开课学校：九江职业技术学院,学生人数：1087
课程名称：腾讯云前副总裁刘克鸿：企业数字化转型实战——成功案例与实用工具,课程讲师：刘克鸿 ,开课学校：腾讯科技（深圳）有限公司,学生人数：28675
课程名称：WEB前端应用技术,课程讲师：伍红华 ,开课学校：湖北理工学院,学生人数：1041
课程名称：计算机网络,课程讲师：刘思凤 郑苑丹 ,开课学校：广东海洋大学,学生人数：929
课程名称：嵌入式系统综合设计与实践,课程讲师：吴剑锋 ,开课学校：东南大学,学生人数：891
课程名称：计算机基础及应用,课程讲师：张玉成 王天鑫 叶红军 刘影 左银波 郭 博 ,开课学校：西京学院,学生人数：890
课程名称：Introduction to Artificial Intelligence,课程讲师：王刚 李妍 康介恢 王恺 ,开课学校：南开大学,学生人数：887
课程名称：StarGLM：天文大模型科学领域的多模态工具学习探索,课程讲师：,开课学校：,学生人数：8642
课程名称：python数据挖掘,课程讲师：王常颖 ,开课学校：青岛大学,学生人数：868
课程名称：自然语言处理训练营,课程讲师：,开课学校：,学生人数：866
课程名称：C程序设计训练,课程讲师：刘奇志 ,开课学校：南京大学,学生人数：859
课程名称：如何利用财报分析互联网的商业模式,课程讲师：,开课学校：,学生人数：3424
课程名称：探索《长期主义》：世界五百强管理密码,课程讲师：谢祖墀 谢祖墀 ,开课学校：,学生人数：5590
课程名称：探索《长期主义》：世界五百强管理密码II,课程讲师：谢祖墀 谢祖墀 ,开课学校：,学生人数：813
课程名称：深度学习训练营,课程讲师：,开课学校：,学生人数：801
课程名称：虚拟现实与增强现实技术,课程讲师：王涌天 刘越 陈靖 翁冬冬 宋维涛 ,开课学校：北京理工大学,学生人数：798
课程名称：网站规划与网页设计,课程讲师：杜永红 梁林蒙 钟梦雪 ,开课学校：西京学院,学生人数：785
课程名称：先进人机交互技术,课程讲师：王春慧 姜昌华 ,开课学校：中国航天员科研训练中心,学生人数：781
课程名称：信息检索与推荐系统,课程讲师：李琳 ,开课学校：武汉理工大学,学生人数：757
课程名称：交大安泰伍青生教授带你破解私域流量：逻辑与实例,课程讲师：伍青生 ,开课学校：上海交通大学,学生人数：5382
课程名称：计算机系统架构的新挑战,课程讲师：汪东升 ,开课学校：清华大学,学生人数：1401
课程名称：Python基础与案例教程,课程讲师：宁淑荣 廖礼萍 于大为 汪沁然 ,开课学校：北京联合大学,学生人数：720
课程名称：机器人的主动感知与行为学习,课程讲师：孙富春 ,开课学校：清华大学,学生人数：1342
课程名称：计算机网络技术基础,课程讲师：姜燕 旭日 严作明 葛楠 吕宁 高阳 高扬 李永明 刘毅 ,开课学校：内蒙古商贸职业学院,学生人数：698
课程名称：数字电子技术,课程讲师：高利 周鸿亮 石岩 金烜旭 王怀宇 ,开课学校：辽宁理工职业大学,学生人数：695
课程名称：C++编程训练营,课程讲师：郑莉 ,开课学校：清华大学,学生人数：692
课程名称：Python语言程序设计,课程讲师：刘婧 张少华 高菲菲 曹艳艳 丛伟 范晖 ,开课学校：西京学院,学生人数：686
课程名称：分布式数据系统应用实战-进阶,课程讲师：李超 陈震 姚延栋 吴疆 王昊 杜佳伦 ,开课学校：清华大学,学生人数：677
课程名称：数字信号处理,课程讲师：田春娜 高新波 ,开课学校：西安电子科技大学,学生人数：662
课程名称：工程计价软件应用,课程讲师：刘耀芳 强宇明 骆乐 贾小妮 王霞 ,开课学校：陕西工商职业学院,学生人数：661
课程名称：程序设计基础,课程讲师：肖斌 温柳英 梁晓 ,开课学校：西南石油大学,学生人数：658
课程名称：邓公漫谈数据结构-「疾风计划」导师专属直播【限时开放】,课程讲师：邓俊辉 ,开课学校：清华大学,学生人数：5287
课程名称：网页设计（终身教育版）,课程讲师：陈伟 方仁富 吴莹 ,开课学校：宁波城市职业技术学院,学生人数：652
课程名称：C语言程序设计,课程讲师：王萌 张奎 轩志伟 刘申 姚明明 赵地 赵永炎 ,开课学校：河南科技职业大学,学生人数：647
课程名称：人工智能的发展对人力资源管理的挑战,课程讲师：闫淑敏 ,开课学校：同济大学,学生人数：3624
课程名称：数字电子技术基础,课程讲师：范秋华 吕月娥 傅强 ,开课学校：青岛大学,学生人数：645
课程名称：网络安全博弈之路,课程讲师：张超 ,开课学校：清华大学,学生人数：1873
课程名称：复杂场景下的知识获取,课程讲师：韩旭 ,开课学校：清华大学,学生人数：788
课程名称：数据可视化-分析与设计,课程讲师：陈谊 张珣 万玉钗 ,开课学校：北京工商大学,学生人数：633
课程名称：算法训练营,课程讲师：,开课学校：,学生人数：624
课程名称：AI肖像画大师：生成对抗网络驱动的多风格艺术肖像画创作,课程讲师：刘永进 ,开课学校：清华大学,学生人数：1166
课程名称：推荐系统中的用户理解：偏好、意图、行为与满意度,课程讲师：张敏 ,开课学校：清华大学,学生人数：1055
课程名称：2020年中国科技峰会系列活动青年科学家沙龙,课程讲师：,开课学校：,学生人数：1412
课程名称：C语言程序设计,课程讲师：方少卿 查艳 张志 伍丽惠 葛晓玢 ,开课学校：铜陵职业技术学院,学生人数：574
课程名称：Android应用程序开发,课程讲师：李桂珍 李欣 姚居文 张欢 ,开课学校：新疆农业职业技术学院,学生人数：571
课程名称：C语言程序设计,课程讲师：曹芝兰 ,开课学校：湖北大学,学生人数：571
课程名称：2022纪念彼得·德鲁克中国管理论坛（中）,课程讲师：黄卫伟 王永贵 王方华 ,开课学校：中国人民大学,学生人数：568
课程名称：Introduction to C++: Problem Solving Using Computational Thinking,课程讲师：赵宏 郭蕴 路明晓 李妍 王刚 郭天勇 于刚 康介恢 ,开课学校：南开大学,学生人数：568
课程名称：2022纪念彼得·德鲁克中国管理论坛(MBA体验课),课程讲师：黄卫伟 王永贵 王方华 ,开课学校：中国人民大学,学生人数：877
课程名称：Statistics and Introductory Data Analysis,课程讲师：李瑛玫 阿丽娜 王志楠 李婉红 杨忠海 徐建中 李冰 修雪 ,开课学校：哈尔滨工程大学,学生人数：556
课程名称：前沿对话-人工智能塑造教育,课程讲师：,开课学校：,学生人数：3272
课程名称：信息对抗技术专业方向设计,课程讲师：印茂伟 ,开课学校：西南科技大学,学生人数：548
课程名称：GLM大模型技术前沿与应用探索,课程讲师：,开课学校：,学生人数：3663
课程名称：大模型为什么是AI领域的“兵家必争之地”？,课程讲师：,开课学校：,学生人数：2729
课程名称：高级语言程序设计(Python),课程讲师：周蓉 周景 ,开课学校：华北电力大学,学生人数：527
课程名称：Data Structures and Algorithms,课程讲师：王曙燕 王燕 王春梅 王小银 陈燕 舒新峰 曾艳 ,开课学校：西安邮电大学,学生人数：526
课程名称：UI前端设计,课程讲师：袁安翠 侯悦 王公强 张晓诺 张文龙 ,开课学校：日照职业技术学院,学生人数：525
课程名称：BIM建模,课程讲师：张磊 霍达 杨宇惠 王睿琦 ,开课学校：哈尔滨铁道职业技术学院,学生人数：525
课程名称：模拟电子技术,课程讲师：张静 刘晓娣 胡昊 李香宇 毕敬腾 ,开课学校：中国人民解放军海军航空大学,学生人数：521
课程名称：计算机网络,课程讲师：周天瑛 桂学勤 钱涛 李歆 汪志勇 ,开课学校：湖北科技学院,学生人数：521
课程名称：HTML5+Web前端开发技术,课程讲师：李怡 朱嵩宇 宿佳宁 张春波 刘阳 欧阳广婧 ,开课学校：哈尔滨职业技术学院,学生人数：516
课程名称：数字音视频技术,课程讲师：宋云娟 卫玉 孙瑾 ,开课学校：上海外国语大学,学生人数：516
课程名称：纪念彼得德鲁克：宋志平、陈春花、沙因等领衔实践中的管理研讨会,课程讲师：宋志平 ,开课学校：,学生人数：2891
课程名称：计算机图形学导论,课程讲师：李春雨 ,开课学校：郑州大学,学生人数：512
课程名称：Software Engineering,课程讲师：张爽 胡清河 ,开课学校：东北大学,学生人数：507
课程名称：并行编程原理与实践,课程讲师：王一拙 计卫星 ,开课学校：北京理工大学,学生人数：506
课程名称：AI for Academic Search （人工智能助力学术搜索）,课程讲师：唐杰 周园春 李涓子 刘筱敏  刘雪峰 杜一 张鹏 ,开课学校：清华大学,学生人数：1352
课程名称：交互设计流程与方法,课程讲师：周建 李广栋 薛遥 许倩芸 李敏 ,开课学校：安徽信息工程学院,学生人数：502
课程名称：基于数据驱动的网络技术应用,课程讲师：姜泽勋 焦立博 董加卿 ,开课学校：清华大学,学生人数：1234
课程名称：南开大学信息安全微专业发布会,课程讲师：,开课学校：,学生人数：926
课程名称：未来产业发展与元宇宙前沿论坛,课程讲师：,开课学校：,学生人数：2849
课程名称：智能控制,课程讲师：张悦 ,开课学校：华北电力大学,学生人数：490
课程名称：数据结构,课程讲师：陈磊 李丹 马蓉平 贺丽萍 ,开课学校：渤海船舶职业学院,学生人数：487
课程名称：算法设计与分析,课程讲师：周长玉 ,开课学校：华北电力大学,学生人数：484
课程名称：洞悉人性：从商业谈判到未来投资趋势展望,课程讲师：王军峰 ,开课学校：,学生人数：4710
课程名称：人工智能与生物特征识别,课程讲师：何玉青 ,开课学校：北京理工大学,学生人数：474
课程名称：Introduction to Artificial Intelligence,课程讲师：莫宏伟 ,开课学校：哈尔滨工程大学,学生人数：473
课程名称：集成电路版图设计,课程讲师：李亮 ,开课学校：苏州市职业大学,学生人数：471
课程名称：新技术引爆商业机会,课程讲师：常亚平 ,开课学校：华中科技大学,学生人数：2260
课程名称：如何写好一篇论文？,课程讲师：,开课学校：,学生人数：2755
课程名称：深度强化学习导论,课程讲师：赵卫东 ,开课学校：复旦大学,学生人数：447
课程名称：操作系统专题训练课,课程讲师：向勇 ,开课学校：清华大学,学生人数：444
课程名称：玩转Linux系统（终身教育版）,课程讲师：颜晨阳 ,开课学校：宁波城市职业技术学院,学生人数：441
课程名称：长江商学院季波教授领衔：师生共话数字经济时代的创业机遇,课程讲师：季波 ,开课学校：长江商学院,学生人数：1956
课程名称：计算机应用基础,课程讲师：程方 梁娜 宋艳 戴丽萍 马艳平 赵成功 陈利 张风彦 ,开课学校：铜川职业技术学院,学生人数：427
课程名称：当微信邂逅NLP基础研究,课程讲师：李鹏 ,开课学校：清华大学,学生人数：842
课程名称：人工智能基础核心技术之事件检测,课程讲师：仝美涵 ,开课学校：清华大学,学生人数：950
课程名称：低时延网络挑战赛：从5G和边缘计算到互联网,课程讲师：崔勇 ,开课学校：清华大学,学生人数：713
课程名称：Computer Fundamentals: Problem Solving Using Computational Think,课程讲师：李敏 高裴裴 郭蕴 蔡庆琼 宋丽培 ,开课学校：南开大学,学生人数：413
课程名称：操作系统,课程讲师：汤效琴 张鹏 郭辉 李贯峰 纳利军 ,开课学校：宁夏大学,学生人数：412
课程名称：JSP程序设计,课程讲师：徐玉莲 ,开课学校：新疆农业职业技术学院,学生人数：411
课程名称：零基础学Java（终身教育版）,课程讲师：郑哲 ,开课学校：宁波城市职业技术学院,学生人数：408
课程名称：JAVA程序设计,课程讲师：袁乖宁 郑伦川 胡宇 ,开课学校：重庆水利电力职业技术学院,学生人数：403
课程名称：Modern Information Technology Quality and Application,课程讲师：幸荔芸 王江 段晓雪 杨俭 秦阳鸿 熊泽明 杨勇 ,开课学校：重庆三峡职业学院,学生人数：398
课程名称：Brain Science and Advanced Imaging Techniques,课程讲师：张明 ,开课学校：西安交通大学,学生人数：395
课程名称：计算机电路基础,课程讲师：李丹 陈磊 贺丽萍 ,开课学校：渤海船舶职业学院,学生人数：392
课程名称：“神威·太湖之光”超级计算机优化方法与应用简介,课程讲师：甘霖 ,开课学校：清华大学,学生人数：383
课程名称：Java Object Oriented Programming,课程讲师：单博炜 ,开课学校：长安大学,学生人数：383
课程名称：ICACHI 云论坛系列,课程讲师：任向实 付志勇 王建民 麻晓娟 袁晓君 李维 涂华伟 黄大源 杨兴栋 付志勇（主讲老师） Peter Scupelli 张黎 ,开课学校：日本高知工科大学,学生人数：1785
课程名称：大数据应用与管理,课程讲师：陈保国 郭润平 孙长月 ,开课学校：西安思源学院,学生人数：375
课程名称：人工智能（通识课）,课程讲师：王万良 ,开课学校：浙江树人学院,学生人数：366
课程名称：ChatGLM大模型应用构建和指令工程,课程讲师：,开课学校：,学生人数：3176
课程名称：为网络化系统设计智能可靠的优化算法,课程讲师：黄隆波 ,开课学校：清华大学,学生人数：3921
课程名称：算法支撑的赛博智能经济,课程讲师：徐恪 ,开课学校：清华大学,学生人数：384
课程名称：云计算平台运维与开发,课程讲师：张凡 伍佩 魏筱蓉 石蕊 付涛 徐合龙 朱琼瑶 郭元凯 ,开课学校：安康职业技术学院,学生人数：347
课程名称：工程制图与计算机绘图,课程讲师：杜淑幸 ,开课学校：西安电子科技大学,学生人数：346
课程名称：机器阅读理解：算法与实践,课程讲师：朱晨光 ,开课学校：微软,学生人数：995
